HAULJOIN,VESSEL,CRUISE,HAUL,HAUL_TYPE,PERFORMANCE,START_DATE,Month,Day,START_HOUR,DURATION,DISTANCE_FISHED,NET_WIDTH,NET_MEASURED,NET_HEIGHT,MID_LATITUDE,MID_LONGITUDE,GIS_STATION,GEAR_DEPTH,BOTTOM_DEPTH,SURFACE_TEMPERATURE,GEAR_TEMPERATURE,WIRE_LENGTH,GEAR,ACCESSORIES,SUBSAMPLE,AREA_SWEPT,SPECIES_CODE,SEX,LENGTH,LENGTH_1MM,SHELL_CONDITION,EGG_COLOR,EGG_CONDITION,CLUTCH_SIZE,MERUS_LENGTH,CHELA_HEIGHT,DISEASE_CODE,DISEASE_DORSAL,DISEASE_VENTRAL,DISEASE_LEGS,CALCULATED_WEIGHT,CALCULATED_WEIGHT_1MM,WEIGHT,SAMPLING_FACTOR
-20661,94,202102,36,3,0,8022021,8,2,1241,0.53,2.72,15.855,Y,2.369,64.0026,-166.05485,BB-04,21,23,9.6,8.3,137,44,15,1,0.012573413,69322,1,84.8,84,2,,,,,,,,,,460.2994991,446.7957084,396,1
-20661,94,202102,36,3,0,8022021,8,2,1241,0.53,2.72,15.855,Y,2.369,64.0026,-166.05485,BB-04,21,23,9.6,8.3,137,44,15,1,0.012573413,69322,1,101.7,101,2,,,,,,,,,,814.649142,797.1644531,692,1
-20661,94,202102,36,3,0,8022021,8,2,1241,0.53,2.72,15.855,Y,2.369,64.0026,-166.05485,BB-04,21,23,9.6,8.3,137,44,15,1,0.012573413,69322,1,106.7,106,2,,,,,,,,,,947.2113524,927.8274586,,1
-20794,94,202102,46,3,0,8142021,8,14,743,0.532,2.934,14.426,Y,2.992,61.99935,-166.72792,V-03,20,23,11,10.2,91,44,15,1,0.012340253,69322,,,,,,,,,,,,,,,0,,
-20795,94,202102,47,3,0,8142021,8,14,1036,0.548,2.993,14.882,Y,2.779,61.99786,-167.39539,V-02,23,26,8.9,8.9,137,44,15,1,0.012986319,69322,,,,,,,,,,,,,,,0,,
-20656,162,202102,41,3,0,8012021,8,1,718,0.516,2.797,14.269,Y,3.118,64.33309,-167.57719,CC-02,28,31,7.4,6.3,137,44,15,1,0.011636009,69322,,,,,,,,,,,,,,,0,,
-20657,162,202102,42,3,0,8012021,8,1,941,0.516,2.818,14.537,Y,3.211,64.65767,-167.6053,DD-02,28,31,7.6,7.4,137,44,15,1,0.011943561,69322,,,,,,,,,,,,,,,0,,
-20658,162,202102,43,3,0,8012021,8,1,1210,0.518,2.779,14.565,Y,2.769,64.97862,-167.61441,EE-02,31,34,9.3,9.3,137,44,15,1,0.011800953,69322,2,83.9,83,2,2,1,5,,,,,,,483.4513872,469.748348,414,1
-20658,162,202102,43,3,0,8012021,8,1,1210,0.518,2.779,14.565,Y,2.769,64.97862,-167.61441,EE-02,31,34,9.3,9.3,137,44,15,1,0.011800953,69322,2,68.8,68,2,0,0,0,,,,,,,228.3263026,220.1240079,230,1
-20659,162,202102,44,3,0,8012021,8,1,1447,0.504,2.765,14.736,Y,2.836,65.26528,-167.88624,FF-02,31,34,9.5,8.4,137,44,15,1,0.011879353,69322,,,,,,,,,,,,,,,0,,
-21014,162,202102,45,3,0,8052021,8,5,728,0.521,2.835,15.074,Y,2.906,64.67405,-166.85066,DD-03,23,26,10,10.1,137,44,15,1,0.012459471,69322,,,,,,,,,,,,,,,0,,
-21015,162,202102,46,3,0,8052021,8,5,1000,0.514,2.794,14.88,Y,2.786,64.3544,-166.83512,CC-03,28,31,7,5.3,137,44,15,1,0.012121249,69322,1,89.7,89,2,,,,,18.4,,,,,549.1340104,535.7845096,,1
-21015,162,202102,46,3,0,8052021,8,5,1000,0.514,2.794,14.88,Y,2.786,64.3544,-166.83512,CC-03,28,31,7,5.3,137,44,15,1,0.012121249,69322,1,52.3,52,2,,,,,14.6,,,,,100.853931,99.04776806,103,1
-21015,162,202102,46,3,0,8052021,8,5,1000,0.514,2.794,14.88,Y,2.786,64.3544,-166.83512,CC-03,28,31,7,5.3,137,44,15,1,0.012121249,69322,1,106.4,106,2,,,,,35.7,,,,,938.87051,927.8274586,882,1
-21015,162,202102,46,3,0,8052021,8,5,1000,0.514,2.794,14.88,Y,2.786,64.3544,-166.83512,CC-03,28,31,7,5.3,137,44,15,1,0.012121249,69322,2,48.3,48,2,0,0,0,,,,,,,75.50447539,74.04722355,,1
-21016,162,202102,47,3,0,8052021,8,5,1241,0.516,2.812,15.171,Y,3.067,64.00184,-166.82331,BB-03,30,33,6.8,3.2,137,44,15,1,0.012437914,69322,1,93.3,93,3,,,,,28.3,,,,,621.3856643,615.1307828,,1
-21017,162,202102,48,3,0,8052021,8,5,1507,0.525,2.869,15.254,Y,2.97,63.68053,-166.77645,AA-03,27,30,5.6,4.6,137,44,15,1,0.012759461,69322,1,96.1,96,3,,,,,,,,,,681.8697693,679.6433435,,1
-21017,162,202102,48,3,0,8052021,8,5,1507,0.525,2.869,15.254,Y,2.97,63.68053,-166.77645,AA-03,27,30,5.6,4.6,137,44,15,1,0.012759461,69322,1,92.4,92,2,,,,,29.1,,,,,602.7500321,594.5912543,,1
-21018,162,202102,49,3,0,8052021,8,5,1728,0.526,2.908,15.267,Y,2.911,63.67123,-166.10907,AA-04,24,27,8.5,7.5,137,44,15,1,0.01294393,69322,1,91.9,91,3,,,,,,,,,,592.5633881,574.5242695,,1
-21018,162,202102,49,3,0,8052021,8,5,1728,0.526,2.908,15.267,Y,2.911,63.67123,-166.10907,AA-04,24,27,8.5,7.5,137,44,15,1,0.01294393,69322,1,89.3,89,3,,,,,24.8,,,,,541.4783077,535.7845096,,1
-21018,162,202102,49,3,0,8052021,8,5,1728,0.526,2.908,15.267,Y,2.911,63.67123,-166.10907,AA-04,24,27,8.5,7.5,137,44,15,1,0.01294393,69322,1,95,95,3,,,,,30.3,,,,,657.6509473,657.6509473,715,1
-20662,162,202102,50,3,0,8062021,8,6,712,0.522,2.863,14.389,Y,2.962,63.66752,-165.31999,AA-05,16,19,10.8,10.6,137,44,15,1,0.012010746,69322,2,82.2,82,2,2,1,5,,,,,,,457.7738845,454.810411,,1
-20662,162,202102,50,3,0,8062021,8,6,712,0.522,2.863,14.389,Y,2.962,63.66752,-165.31999,AA-05,16,19,10.8,10.6,137,44,15,1,0.012010746,69322,2,83.2,83,2,2,1,5,,,,,,,472.7722036,469.748348,,1
-20662,162,202102,50,3,0,8062021,8,6,712,0.522,2.863,14.389,Y,2.962,63.66752,-165.31999,AA-05,16,19,10.8,10.6,137,44,15,1,0.012010746,69322,2,78.4,78,2,2,1,5,,,,,,,403.5039666,398.038634,,1
-20662,162,202102,50,3,0,8062021,8,6,712,0.522,2.863,14.389,Y,2.962,63.66752,-165.31999,AA-05,16,19,10.8,10.6,137,44,15,1,0.012010746,69322,2,84.9,84,2,2,1,5,,,,,,,498.9668766,484.9891681,,1
-20662,162,202102,50,3,0,8062021,8,6,712,0.522,2.863,14.389,Y,2.962,63.66752,-165.31999,AA-05,16,19,10.8,10.6,137,44,15,1,0.012010746,69322,2,78.4,78,2,2,1,5,,,,,,,403.5039666,398.038634,,1
-20662,162,202102,50,3,0,8062021,8,6,712,0.522,2.863,14.389,Y,2.962,63.66752,-165.31999,AA-05,16,19,10.8,10.6,137,44,15,1,0.012010746,69322,2,87.1,87,2,2,1,5,,,,,,,534.1866864,532.5531381,483,1
-20662,162,202102,50,3,0,8062021,8,6,712,0.522,2.863,14.389,Y,2.962,63.66752,-165.31999,AA-05,16,19,10.8,10.6,137,44,15,1,0.012010746,69322,2,89.1,89,2,2,1,5,,,,,,,567.5176423,565.8210868,547,1
-20662,162,202102,50,3,0,8062021,8,6,712,0.522,2.863,14.389,Y,2.962,63.66752,-165.31999,AA-05,16,19,10.8,10.6,137,44,15,1,0.012010746,69322,2,94.6,94,2,2,1,5,,,,,,,665.7836942,654.5849752,606,1
-20662,162,202102,50,3,0,8062021,8,6,712,0.522,2.863,14.389,Y,2.962,63.66752,-165.31999,AA-05,16,19,10.8,10.6,137,44,15,1,0.012010746,69322,2,88.3,88,2,2,1,5,,,,,,,554.0339089,549.0296537,515,1
-20662,162,202102,50,3,0,8062021,8,6,712,0.522,2.863,14.389,Y,2.962,63.66752,-165.31999,AA-05,16,19,10.8,10.6,137,44,15,1,0.012010746,69322,2,84.6,84,2,2,1,5,,,,,,,494.2800537,484.9891681,411,1
-20662,162,202102,50,3,0,8062021,8,6,712,0.522,2.863,14.389,Y,2.962,63.66752,-165.31999,AA-05,16,19,10.8,10.6,137,44,15,1,0.012010746,69322,2,87.3,87,2,2,1,5,,,,,,,537.4631684,532.5531381,536,1
-20662,162,202102,50,3,0,8062021,8,6,712,0.522,2.863,14.389,Y,2.962,63.66752,-165.31999,AA-05,16,19,10.8,10.6,137,44,15,1,0.012010746,69322,2,81,81,2,2,1,5,,,,,,,440.1729217,440.1729217,,1
-20663,162,202102,51,3,0,8062021,8,6,950,0.516,2.814,13.896,Y,3.17,63.99324,-165.3112,BB-05,15,18,10.8,10.8,91,44,15,1,0.011400711,69322,2,92.4,92,1,2,1,5,,,,,,,625.2995031,618.1086379,,1
-20663,162,202102,51,3,0,8062021,8,6,950,0.516,2.814,13.896,Y,3.17,63.99324,-165.3112,BB-05,15,18,10.8,10.8,91,44,15,1,0.011400711,69322,2,86.4,86,1,2,1,5,,,,,,,522.817396,516.3891518,,1
-20664,162,202102,52,3,0,8062021,8,6,1225,0.513,2.797,13.268,Y,3.121,64.30975,-165.3226,CC-05,19,22,11.2,10.7,91,44,15,1,0.010819719,69322,2,94.8,94,2,2,1,5,,,,,,,669.5430125,654.5849752,,1
-20664,162,202102,52,3,0,8062021,8,6,1225,0.513,2.797,13.268,Y,3.121,64.30975,-165.3226,CC-05,19,22,11.2,10.7,91,44,15,1,0.010819719,69322,2,84.1,84,2,2,1,5,,,,,,,486.5300022,484.9891681,440,1
-20664,162,202102,52,3,0,8062021,8,6,1225,0.513,2.797,13.268,Y,3.121,64.30975,-165.3226,CC-05,19,22,11.2,10.7,91,44,15,1,0.010819719,69322,2,86.9,86,2,2,1,5,,,,,,,530.9227152,516.3891518,486,1
-20664,162,202102,52,3,0,8062021,8,6,1225,0.513,2.797,13.268,Y,3.121,64.30975,-165.3226,CC-05,19,22,11.2,10.7,91,44,15,1,0.010819719,69322,2,80.1,80,2,2,1,5,,,,,,,427.2540431,425.8334346,397,1
-20664,162,202102,52,3,0,8062021,8,6,1225,0.513,2.797,13.268,Y,3.121,64.30975,-165.3226,CC-05,19,22,11.2,10.7,91,44,15,1,0.010819719,69322,2,81.8,81,2,2,1,5,,,,,,,451.8589555,440.1729217,416,1
-20664,162,202102,52,3,0,8062021,8,6,1225,0.513,2.797,13.268,Y,3.121,64.30975,-165.3226,CC-05,19,22,11.2,10.7,91,44,15,1,0.010819719,69322,2,95.8,95,2,2,1,5,,,,,,,688.5385303,673.3155677,651,1
-20664,162,202102,52,3,0,8062021,8,6,1225,0.513,2.797,13.268,Y,3.121,64.30975,-165.3226,CC-05,19,22,11.2,10.7,91,44,15,1,0.010819719,69322,2,88.1,88,2,2,1,5,,,,,,,550.6945864,549.0296537,482,1
-20664,162,202102,52,3,0,8062021,8,6,1225,0.513,2.797,13.268,Y,3.121,64.30975,-165.3226,CC-05,19,22,11.2,10.7,91,44,15,1,0.010819719,69322,2,90,90,2,2,1,5,,,,,,,582.9298165,582.9298165,,1
-20665,162,202102,53,3,0,8062021,8,6,1514,0.523,2.927,13.339,Y,5.357,64.33082,-164.56584,CC-06,13,18,13.4,8.5,91,44,15,1,0.011383191,69322,2,90.9,90,2,2,1,5,,,,,,,598.600921,582.9298165,,1
-20665,162,202102,53,3,0,8062021,8,6,1514,0.523,2.927,13.339,Y,5.357,64.33082,-164.56584,CC-06,13,18,13.4,8.5,91,44,15,1,0.011383191,69322,2,85.1,85,2,2,1,5,,,,,,,502.1067954,500.5352974,,1
-20666,162,202102,54,3,0,8072021,8,7,710,0.529,2.953,13.937,Y,2.777,64.00037,-164.56785,BB-06,17,20,11.2,11.1,91,44,15,1,0.011999158,69322,2,88.8,88,2,2,1,5,,,,,,,562.4374925,549.0296537,,1
-20666,162,202102,54,3,0,8072021,8,7,710,0.529,2.953,13.937,Y,2.777,64.00037,-164.56785,BB-06,17,20,11.2,11.1,91,44,15,1,0.011999158,69322,2,82.2,82,2,2,1,5,,,,,,,457.7738845,454.810411,,1
-20666,162,202102,54,3,0,8072021,8,7,710,0.529,2.953,13.937,Y,2.777,64.00037,-164.56785,BB-06,17,20,11.2,11.1,91,44,15,1,0.011999158,69322,2,90.7,90,2,2,1,5,,,,,,,595.0959884,582.9298165,,1
-20666,162,202102,54,3,0,8072021,8,7,710,0.529,2.953,13.937,Y,2.777,64.00037,-164.56785,BB-06,17,20,11.2,11.1,91,44,15,1,0.011999158,69322,2,84.7,84,2,2,1,5,,,,,,,495.8392572,484.9891681,,1
-20666,162,202102,54,3,0,8072021,8,7,710,0.529,2.953,13.937,Y,2.777,64.00037,-164.56785,BB-06,17,20,11.2,11.1,91,44,15,1,0.011999158,69322,2,73.6,73,2,2,1,5,,,,,,,340.953657,333.5934961,,1
-20666,162,202102,54,3,0,8072021,8,7,710,0.529,2.953,13.937,Y,2.777,64.00037,-164.56785,BB-06,17,20,11.2,11.1,91,44,15,1,0.011999158,69322,2,81.1,81,2,2,1,5,,,,,,,441.6232201,440.1729217,422,1
-20666,162,202102,54,3,0,8072021,8,7,710,0.529,2.953,13.937,Y,2.777,64.00037,-164.56785,BB-06,17,20,11.2,11.1,91,44,15,1,0.011999158,69322,2,92.7,92,2,2,1,5,,,,,,,630.7268024,618.1086379,615,1
-20666,162,202102,54,3,0,8072021,8,7,710,0.529,2.953,13.937,Y,2.777,64.00037,-164.56785,BB-06,17,20,11.2,11.1,91,44,15,1,0.011999158,69322,2,79.2,79,2,2,1,5,,,,,,,414.5747566,411.789494,357,1
-20666,162,202102,54,3,0,8072021,8,7,710,0.529,2.953,13.937,Y,2.777,64.00037,-164.56785,BB-06,17,20,11.2,11.1,91,44,15,1,0.011999158,69322,2,83.4,83,2,2,1,5,,,,,,,475.808194,469.748348,461,1
-20666,162,202102,54,3,0,8072021,8,7,710,0.529,2.953,13.937,Y,2.777,64.00037,-164.56785,BB-06,17,20,11.2,11.1,91,44,15,1,0.011999158,69322,2,88.4,88,2,2,1,5,,,,,,,555.7083034,549.0296537,461,1
-20666,162,202102,54,3,0,8072021,8,7,710,0.529,2.953,13.937,Y,2.777,64.00037,-164.56785,BB-06,17,20,11.2,11.1,91,44,15,1,0.011999158,69322,2,83,83,2,2,1,5,,,,,,,469.748348,469.748348,421,1
-20666,162,202102,54,3,0,8072021,8,7,710,0.529,2.953,13.937,Y,2.777,64.00037,-164.56785,BB-06,17,20,11.2,11.1,91,44,15,1,0.011999158,69322,2,77.2,77,2,2,1,5,,,,,,,387.2473004,384.5783783,354,1
-20666,162,202102,54,3,0,8072021,8,7,710,0.529,2.953,13.937,Y,2.777,64.00037,-164.56785,BB-06,17,20,11.2,11.1,91,44,15,1,0.011999158,69322,2,74.3,74,2,2,1,5,,,,,,,349.6677587,345.9163132,301,1
-20666,162,202102,54,3,0,8072021,8,7,710,0.529,2.953,13.937,Y,2.777,64.00037,-164.56785,BB-06,17,20,11.2,11.1,91,44,15,1,0.011999158,69322,2,89.4,89,2,2,1,5,,,,,,,572.6263702,565.8210868,548,1
-20666,162,202102,54,3,0,8072021,8,7,710,0.529,2.953,13.937,Y,2.777,64.00037,-164.56785,BB-06,17,20,11.2,11.1,91,44,15,1,0.011999158,69322,2,83.3,83,2,2,1,5,,,,,,,474.2886807,469.748348,398,1
-20667,162,202102,55,3,0,8072021,8,7,931,0.529,2.985,13.463,Y,2.733,64.00565,-163.84167,BB-07,17,20,11.5,8.1,91,44,15,1,0.011716671,69322,1,85,85,3,,,,,27.2,,,,,463.7183883,463.7183883,525,1
-20667,162,202102,55,3,0,8072021,8,7,931,0.529,2.985,13.463,Y,2.733,64.00565,-163.84167,BB-07,17,20,11.5,8.1,91,44,15,1,0.011716671,69322,1,90.1,90,3,,,,,28.3,,,,,556.8631666,554.9239709,573,1
-20667,162,202102,55,3,0,8072021,8,7,931,0.529,2.985,13.463,Y,2.733,64.00565,-163.84167,BB-07,17,20,11.5,8.1,91,44,15,1,0.011716671,69322,1,33.4,33,2,,,,,10,,,,,24.65480828,23.73911449,29,1
-20667,162,202102,55,3,0,8072021,8,7,931,0.529,2.985,13.463,Y,2.733,64.00565,-163.84167,BB-07,17,20,11.5,8.1,91,44,15,1,0.011716671,69322,1,105.1,105,3,,,,,33.6,,,,,903.3049549,900.6078161,903,1
-20667,162,202102,55,3,0,8072021,8,7,931,0.529,2.985,13.463,Y,2.733,64.00565,-163.84167,BB-07,17,20,11.5,8.1,91,44,15,1,0.011716671,69322,1,89.4,89,3,,,,,26.5,,,,,543.3853675,535.7845096,512,1
-20667,162,202102,55,3,0,8072021,8,7,931,0.529,2.985,13.463,Y,2.733,64.00565,-163.84167,BB-07,17,20,11.5,8.1,91,44,15,1,0.011716671,69322,1,78.1,78,3,,,,,23.1,,,,,355.4300061,354.0023563,390,1
-20667,162,202102,55,3,0,8072021,8,7,931,0.529,2.985,13.463,Y,2.733,64.00565,-163.84167,BB-07,17,20,11.5,8.1,91,44,15,1,0.011716671,69322,1,74.8,74,3,,,,,21.6,,,,,310.3529288,300.0448668,349,1
-20667,162,202102,55,3,0,8072021,8,7,931,0.529,2.985,13.463,Y,2.733,64.00565,-163.84167,BB-07,17,20,11.5,8.1,91,44,15,1,0.011716671,69322,1,89.8,89,2,,,,,26.8,,,,,551.0593986,535.7845096,555,1
-20667,162,202102,55,3,0,8072021,8,7,931,0.529,2.985,13.463,Y,2.733,64.00565,-163.84167,BB-07,17,20,11.5,8.1,91,44,15,1,0.011716671,69322,2,39.1,39,2,0,0,0,,,,,,,38.98692696,38.67588383,,1
-20667,162,202102,55,3,0,8072021,8,7,931,0.529,2.985,13.463,Y,2.733,64.00565,-163.84167,BB-07,17,20,11.5,8.1,91,44,15,1,0.011716671,69322,2,82.7,82,2,2,1,3,,,,,,,465.2352748,454.810411,,1
-20667,162,202102,55,3,0,8072021,8,7,931,0.529,2.985,13.463,Y,2.733,64.00565,-163.84167,BB-07,17,20,11.5,8.1,91,44,15,1,0.011716671,69322,2,73,73,2,2,1,2,,,,,,,333.5934961,333.5934961,271,1
-20667,162,202102,55,3,0,8072021,8,7,931,0.529,2.985,13.463,Y,2.733,64.00565,-163.84167,BB-07,17,20,11.5,8.1,91,44,15,1,0.011716671,69322,2,78.1,78,2,2,1,5,,,,,,,399.4006019,398.038634,326,1
-20667,162,202102,55,3,0,8072021,8,7,931,0.529,2.985,13.463,Y,2.733,64.00565,-163.84167,BB-07,17,20,11.5,8.1,91,44,15,1,0.011716671,69322,2,82.8,82,2,2,1,6,,,,,,,466.7366077,454.810411,416,1
-20667,162,202102,55,3,0,8072021,8,7,931,0.529,2.985,13.463,Y,2.733,64.00565,-163.84167,BB-07,17,20,11.5,8.1,91,44,15,1,0.011716671,69322,2,99.5,99,2,2,1,5,,,,,,,761.7375856,751.5749805,620,1
-20667,162,202102,55,3,0,8072021,8,7,931,0.529,2.985,13.463,Y,2.733,64.00565,-163.84167,BB-07,17,20,11.5,8.1,91,44,15,1,0.011716671,69322,2,90.5,90,2,2,1,5,,,,,,,591.6039086,582.9298165,564,1
-20667,162,202102,55,3,0,8072021,8,7,931,0.529,2.985,13.463,Y,2.733,64.00565,-163.84167,BB-07,17,20,11.5,8.1,91,44,15,1,0.011716671,69322,2,75.7,75,2,2,1,6,,,,,,,367.5104083,358.5197212,304,1
-20667,162,202102,55,3,0,8072021,8,7,931,0.529,2.985,13.463,Y,2.733,64.00565,-163.84167,BB-07,17,20,11.5,8.1,91,44,15,1,0.011716671,69322,1,71.4,71,1,,,,,19.6,,,,,268.1576954,263.4667655,,1
-20667,162,202102,55,3,0,8072021,8,7,931,0.529,2.985,13.463,Y,2.733,64.00565,-163.84167,BB-07,17,20,11.5,8.1,91,44,15,1,0.011716671,69322,1,85.5,85,3,,,,,26.5,,,,,472.3412659,463.7183883,,1
-20667,162,202102,55,3,0,8072021,8,7,931,0.529,2.985,13.463,Y,2.733,64.00565,-163.84167,BB-07,17,20,11.5,8.1,91,44,15,1,0.011716671,69322,1,92.3,92,3,,,,,,,,,,600.703229,594.5912543,,1
-20667,162,202102,55,3,0,8072021,8,7,931,0.529,2.985,13.463,Y,2.733,64.00565,-163.84167,BB-07,17,20,11.5,8.1,91,44,15,1,0.011716671,69322,1,69.9,69,3,,,,,16.2,,,,,250.8556636,240.8486497,295,1
-20667,162,202102,55,3,0,8072021,8,7,931,0.529,2.985,13.463,Y,2.733,64.00565,-163.84167,BB-07,17,20,11.5,8.1,91,44,15,1,0.011716671,69322,1,79,79,3,,,,,23.7,,,,,368.4559273,368.4559273,,1
-20667,162,202102,55,3,0,8072021,8,7,931,0.529,2.985,13.463,Y,2.733,64.00565,-163.84167,BB-07,17,20,11.5,8.1,91,44,15,1,0.011716671,69322,1,82.8,82,3,,,,,25.1,,,,,427.0502261,414.2223901,,1
-20667,162,202102,55,3,0,8072021,8,7,931,0.529,2.985,13.463,Y,2.733,64.00565,-163.84167,BB-07,17,20,11.5,8.1,91,44,15,1,0.011716671,69322,1,113.3,113,3,,,,,36.3,,,,,1143.739989,1134.253597,,1
-20667,162,202102,55,3,0,8072021,8,7,931,0.529,2.985,13.463,Y,2.733,64.00565,-163.84167,BB-07,17,20,11.5,8.1,91,44,15,1,0.011716671,69322,1,71,71,2,,,,,21.1,,,,,263.4667655,263.4667655,,1
-20667,162,202102,55,3,0,8072021,8,7,931,0.529,2.985,13.463,Y,2.733,64.00565,-163.84167,BB-07,17,20,11.5,8.1,91,44,15,1,0.011716671,69322,1,100.5,100,3,,,,,31.5,,,,,784.833206,772.6326313,,1
-20667,162,202102,55,3,0,8072021,8,7,931,0.529,2.985,13.463,Y,2.733,64.00565,-163.84167,BB-07,17,20,11.5,8.1,91,44,15,1,0.011716671,69322,1,55.7,55,2,,,,,15,,,,,122.9190881,118.1314501,123,1
-20667,162,202102,55,3,0,8072021,8,7,931,0.529,2.985,13.463,Y,2.733,64.00565,-163.84167,BB-07,17,20,11.5,8.1,91,44,15,1,0.011716671,69322,2,92.8,92,2,2,1,5,,,,,,,632.5424195,618.1086379,592,1
-20667,162,202102,55,3,0,8072021,8,7,931,0.529,2.985,13.463,Y,2.733,64.00565,-163.84167,BB-07,17,20,11.5,8.1,91,44,15,1,0.011716671,69322,2,83.8,83,2,2,1,5,,,,,,,481.9166569,469.748348,422,1
-20667,162,202102,55,3,0,8072021,8,7,931,0.529,2.985,13.463,Y,2.733,64.00565,-163.84167,BB-07,17,20,11.5,8.1,91,44,15,1,0.011716671,69322,2,86.9,86,2,2,1,5,,,,,,,530.9227152,516.3891518,486,1
-20667,162,202102,55,3,0,8072021,8,7,931,0.529,2.985,13.463,Y,2.733,64.00565,-163.84167,BB-07,17,20,11.5,8.1,91,44,15,1,0.011716671,69322,2,84.6,84,2,2,1,5,,,,,,,494.2800537,484.9891681,463,1
-20667,162,202102,55,3,0,8072021,8,7,931,0.529,2.985,13.463,Y,2.733,64.00565,-163.84167,BB-07,17,20,11.5,8.1,91,44,15,1,0.011716671,69322,2,88.7,88,2,2,1,5,,,,,,,560.7504488,549.0296537,457,1
-20667,162,202102,55,3,0,8072021,8,7,931,0.529,2.985,13.463,Y,2.733,64.00565,-163.84167,BB-07,17,20,11.5,8.1,91,44,15,1,0.011716671,69322,2,82.8,82,2,2,1,5,,,,,,,466.7366077,454.810411,425,1
-20667,162,202102,55,3,0,8072021,8,7,931,0.529,2.985,13.463,Y,2.733,64.00565,-163.84167,BB-07,17,20,11.5,8.1,91,44,15,1,0.011716671,69322,2,92.4,92,2,2,1,5,,,,,,,625.2995031,618.1086379,555,1
-20667,162,202102,55,3,0,8072021,8,7,931,0.529,2.985,13.463,Y,2.733,64.00565,-163.84167,BB-07,17,20,11.5,8.1,91,44,15,1,0.011716671,69322,2,89.2,89,2,2,1,5,,,,,,,569.2173731,565.8210868,527,1
-20667,162,202102,55,3,0,8072021,8,7,931,0.529,2.985,13.463,Y,2.733,64.00565,-163.84167,BB-07,17,20,11.5,8.1,91,44,15,1,0.011716671,69322,2,83,83,2,2,1,5,,,,,,,469.748348,469.748348,460,1
-20667,162,202102,55,3,0,8072021,8,7,931,0.529,2.985,13.463,Y,2.733,64.00565,-163.84167,BB-07,17,20,11.5,8.1,91,44,15,1,0.011716671,69322,2,79.8,79,2,2,1,5,,,,,,,423.0010815,411.789494,369,1
-20667,162,202102,55,3,0,8072021,8,7,931,0.529,2.985,13.463,Y,2.733,64.00565,-163.84167,BB-07,17,20,11.5,8.1,91,44,15,1,0.011716671,69322,2,79.2,79,2,2,1,5,,,,,,,414.5747566,411.789494,345,1
-20667,162,202102,55,3,0,8072021,8,7,931,0.529,2.985,13.463,Y,2.733,64.00565,-163.84167,BB-07,17,20,11.5,8.1,91,44,15,1,0.011716671,69322,2,86.5,86,2,2,1,5,,,,,,,524.4322284,516.3891518,435,1
-20668,162,202102,56,3,0,8072021,8,7,1203,0.531,2.889,13.239,Y,2.761,64.33282,-163.83317,CC-07,16,19,13.1,9.5,91,44,15,1,0.011151178,69322,2,81.8,81,2,2,1,5,,,,,,,451.8589555,440.1729217,390,1
-20668,162,202102,56,3,0,8072021,8,7,1203,0.531,2.889,13.239,Y,2.761,64.33282,-163.83317,CC-07,16,19,13.1,9.5,91,44,15,1,0.011151178,69322,2,92.8,92,2,2,1,5,,,,,,,632.5424195,618.1086379,580,1
-20668,162,202102,56,3,0,8072021,8,7,1203,0.531,2.889,13.239,Y,2.761,64.33282,-163.83317,CC-07,16,19,13.1,9.5,91,44,15,1,0.011151178,69322,2,74.2,74,2,2,1,5,,,,,,,348.4144668,345.9163132,285,1
-20668,162,202102,56,3,0,8072021,8,7,1203,0.531,2.889,13.239,Y,2.761,64.33282,-163.83317,CC-07,16,19,13.1,9.5,91,44,15,1,0.011151178,69322,2,76.4,76,2,2,1,5,,,,,,,376.6406809,371.40624,362,1
-20669,162,202102,57,3,0,8072021,8,7,1441,0.53,2.897,12.527,Y,2.749,64.2493,-163.16383,CC-08,18,21,14,7.7,91,44,15,1,0.010580681,69322,2,90.5,90,2,2,1,6,,,,,,,591.6039086,582.9298165,,1
-20670,162,202102,58,3,0,8072021,8,7,1649,0.528,2.978,13.509,Y,2.86,64.02365,-163.07422,BB-08,17,20,13.2,8.4,91,44,15,1,0.011729134,69322,1,92,92,1,,,,,,,,,,594.5912543,594.5912543,,1
-20670,162,202102,58,3,0,8072021,8,7,1649,0.528,2.978,13.509,Y,2.86,64.02365,-163.07422,BB-08,17,20,13.2,8.4,91,44,15,1,0.011729134,69322,1,77.8,77,1,,,,,,,,,,351.1587929,339.9401814,,1
-20670,162,202102,58,3,0,8072021,8,7,1649,0.528,2.978,13.509,Y,2.86,64.02365,-163.07422,BB-08,17,20,13.2,8.4,91,44,15,1,0.011729134,69322,1,96.6,96,1,,,,,22.2,,,,,693.0765144,679.6433435,,1
-20670,162,202102,58,3,0,8072021,8,7,1649,0.528,2.978,13.509,Y,2.86,64.02365,-163.07422,BB-08,17,20,13.2,8.4,91,44,15,1,0.011729134,69322,1,91.6,91,1,,,,,26,,,,,586.5080834,574.5242695,,1
-20670,162,202102,58,3,0,8072021,8,7,1649,0.528,2.978,13.509,Y,2.86,64.02365,-163.07422,BB-08,17,20,13.2,8.4,91,44,15,1,0.011729134,69322,1,103,103,1,,,,,26.9,,,,,847.8110186,847.8110186,,1
