HAULJOIN,VESSEL,CRUISE,HAUL,HAUL_TYPE,PERFORMANCE,START_DATE,START_HOUR,DURATION,DISTANCE_FISHED,NET_WIDTH,NET_MEASURED,NET_HEIGHT,MID_LATITUDE,MID_LONGITUDE,GIS_STATION,GEAR_DEPTH,BOTTOM_DEPTH,SURFACE_TEMPERATURE,GEAR_TEMPERATURE,WIRE_LENGTH,GEAR,ACCESSORIES,SUBSAMPLE,AREA_SWEPT_VARIABLE,AREA_SWEPT_FIXED,SPECIES_CODE,SEX,LENGTH,SHELL_CONDITION,EGG_COLOR,EGG_CONDITION,CLUTCH_SIZE,MERUS_LENGTH,CHELA_HEIGHT,DISEASE_CODE,DISEASE_DORSAL,DISEASE_VENTRAL,DISEASE_LEGS,CALCULATED_WEIGHT,WEIGHT,SAMPLING_FACTOR
1010827,89,200001,138,3,1.11,7052000,1140,0.5,2.757,15.965,Y,2.483,60.29961,-173.3828,Q-25,60,62,7.7,0.6,229,44,15,2,0.012832868,0.012250104,69323,1,113,2,,,,,,,,,,1202.106173,1082,1
1010827,89,200001,138,3,1.11,7052000,1140,0.5,2.757,15.965,Y,2.483,60.29961,-173.3828,Q-25,60,62,7.7,0.6,229,44,15,2,0.012832868,0.012250104,69323,1,132,1,,,,,,,,,,1948.327552,,1
1010827,89,200001,138,3,1.11,7052000,1140,0.5,2.757,15.965,Y,2.483,60.29961,-173.3828,Q-25,60,62,7.7,0.6,229,44,15,2,0.012832868,0.012250104,69323,1,119,1,,,,,,,,,,1411.744364,,1
1010827,89,200001,138,3,1.11,7052000,1140,0.5,2.757,15.965,Y,2.483,60.29961,-173.3828,Q-25,60,62,7.7,0.6,229,44,15,2,0.012832868,0.012250104,69323,1,92,1,,,,,,,,,,634.6039561,,1
1010827,89,200001,138,3,1.11,7052000,1140,0.5,2.757,15.965,Y,2.483,60.29961,-173.3828,Q-25,60,62,7.7,0.6,229,44,15,2,0.012832868,0.012250104,69323,1,80,2,,,,,,,,,,411.059789,,1
1010827,89,200001,138,3,1.11,7052000,1140,0.5,2.757,15.965,Y,2.483,60.29961,-173.3828,Q-25,60,62,7.7,0.6,229,44,15,2,0.012832868,0.012250104,69323,1,67,2,,,,,,,,,,236.9226867,,1
1010827,89,200001,138,3,1.11,7052000,1140,0.5,2.757,15.965,Y,2.483,60.29961,-173.3828,Q-25,60,62,7.7,0.6,229,44,15,2,0.012832868,0.012250104,69323,1,73,2,,,,,,,,,,309.2731719,,1
1010827,89,200001,138,3,1.11,7052000,1140,0.5,2.757,15.965,Y,2.483,60.29961,-173.3828,Q-25,60,62,7.7,0.6,229,44,15,2,0.012832868,0.012250104,69323,1,90,2,,,,,,,,,,592.7123334,,1
1010827,89,200001,138,3,1.11,7052000,1140,0.5,2.757,15.965,Y,2.483,60.29961,-173.3828,Q-25,60,62,7.7,0.6,229,44,15,2,0.012832868,0.012250104,69323,1,96,3,,,,,,,,,,724.3252701,732,1
1010827,89,200001,138,3,1.11,7052000,1140,0.5,2.757,15.965,Y,2.483,60.29961,-173.3828,Q-25,60,62,7.7,0.6,229,44,15,2,0.012832868,0.012250104,69323,1,118,2,,,,,,,,,,1375.208257,,1
1010828,89,200001,139,3,0,7052000,1438,0.49,2.748,15.768,Y,2.643,60.67317,-173.43926,R-25,62,65,8.6,0.8,229,44,15,1,0.012633142,0.012210114,69323,1,88,2,,,,,,,,,,552.73709,,1
1010828,89,200001,139,3,0,7052000,1438,0.49,2.748,15.768,Y,2.643,60.67317,-173.43926,R-25,62,65,8.6,0.8,229,44,15,1,0.012633142,0.012210114,69323,2,86,2,0,0,0,,,,,,,508.4304356,,1
1010828,89,200001,139,3,0,7052000,1438,0.49,2.748,15.768,Y,2.643,60.67317,-173.43926,R-25,62,65,8.6,0.8,229,44,15,1,0.012633142,0.012210114,69323,1,124,2,,,,,,,,,,1604.3372,,1
1010828,89,200001,139,3,0,7052000,1438,0.49,2.748,15.768,Y,2.643,60.67317,-173.43926,R-25,62,65,8.6,0.8,229,44,15,1,0.012633142,0.012210114,69323,1,111,2,,,,,,,,,,1137.222316,,1
1010829,89,200001,140,3,0,7052000,1735,0.51,2.879,16.083,Y,2.479,60.66791,-172.78431,R-24,41,43,4.5,2,183,44,15,2,0.013499782,0.012792183,69323,1,129,3,,,,,,,,,,1814.008928,,1
1010829,89,200001,140,3,0,7052000,1735,0.51,2.879,16.083,Y,2.479,60.66791,-172.78431,R-24,41,43,4.5,2,183,44,15,2,0.013499782,0.012792183,69323,1,116,2,,,,,,,,,,1304.06991,,1
1010829,89,200001,140,3,0,7052000,1735,0.51,2.879,16.083,Y,2.479,60.66791,-172.78431,R-24,41,43,4.5,2,183,44,15,2,0.013499782,0.012792183,69323,2,98,4,0,4,1,,,,,,,683.9167618,,1
1010829,89,200001,140,3,0,7052000,1735,0.51,2.879,16.083,Y,2.479,60.66791,-172.78431,R-24,41,43,4.5,2,183,44,15,2,0.013499782,0.012792183,69323,1,115,2,,,,,,,,,,1269.455546,1308,1
1010829,89,200001,140,3,0,7052000,1735,0.51,2.879,16.083,Y,2.479,60.66791,-172.78431,R-24,41,43,4.5,2,183,44,15,2,0.013499782,0.012792183,69323,1,73,2,,,,,,,,,,309.2731719,,1
1010829,89,200001,140,3,0,7052000,1735,0.51,2.879,16.083,Y,2.479,60.66791,-172.78431,R-24,41,43,4.5,2,183,44,15,2,0.013499782,0.012792183,69323,1,136,4,,,,,,,,,,2137.69728,,1
1010830,89,200001,141,3,0,7062000,646,0.51,2.834,18.72,Y,2.151,61.00178,-173.47611,S-25,72,74,7.4,-1.2,274,44,15,1,0.015467628,0.012592236,69323,,,,,,,,,,,,,,,
1010831,89,200001,142,3,0,7062000,919,0.51,2.812,17.894,Y,2.273,61.00093,-174.18521,S-26,80,82,7.9,-0.4,274,44,15,1,0.01467036,0.012494484,69323,,,,,,,,,,,,,,,
1010851,89,200001,163,3,0,7102000,1523,0.52,2.905,18.182,Y,2.201,59.00509,-175.02455,M-28,126,128,8.8,2.4,411,44,15,1,0.015399472,0.012907708,69323,,,,,,,,,,,,,,,
1010852,89,200001,164,3,0,7102000,1753,0.51,2.696,18.101,Y,2.2,59.32986,-175.1114,N-28,130,132,8.8,1.9,411,44,15,1,0.01422789,0.011979064,69323,,,,,,,,,,,,,,,
1010853,89,200001,165,3,0,7112000,642,0.52,2.824,18.927,Y,1.787,59.67838,-175.1197,O-28,122,124,8.8,1.6,411,44,15,2,0.015583482,0.012547803,69323,,,,,,,,,,,,,,,
1010818,89,200001,166,3,0,7112000,958,0.34,1.974,18.07,Y,2.291,59.99288,-175.2698,P-28,114,116,8.9,1.6,366,44,15,1,0.01039976,0.008771021,69323,,,,,,,,,,,,,,,
1010854,89,200001,167,3,0,7112000,1326,0.28,1.55,18.112,Y,2.422,60.3301,-175.38865,Q-28,108,110,8.7,1.4,366,44,15,2,0.008184952,0.006887073,69323,,,,,,,,,,,,,,,
1010855,89,200001,168,3,0,7112000,1656,0.52,2.886,18.117,Y,2.506,60.67198,-175.4549,R-28,104,107,8.2,0.6,366,44,15,1,0.01524406,0.012823286,69323,,,,,,,,,,,,,,,
1010856,89,200001,169,3,0,7122000,658,0.32,1.667,18.049,Y,2.415,60.67372,-174.1358,R-26,84,86,7.9,0.4,274,44,15,1,0.008772165,0.007406936,69323,,,,,,,,,,,,,,,
1010857,89,200001,170,3,0,7122000,924,0.52,2.863,17.874,Y,2.28,60.33258,-174.065,Q-26,87,89,7.7,1.1,320,44,15,1,0.014919736,0.012721091,69323,1,108,3,,,,,,,,,,1044.413812,,1
1010858,89,200001,171,3,0,7122000,1135,0.5,2.717,17.223,Y,2.409,60.12741,-173.7693,QP2625,84,86,7.4,1,279,44,15,2,0.013643207,0.012072373,69323,1,112,2,,,,,45,,,,,1169.359074,1230,1
1010858,89,200001,171,3,0,7122000,1135,0.5,2.717,17.223,Y,2.409,60.12741,-173.7693,QP2625,84,86,7.4,1,279,44,15,2,0.013643207,0.012072373,69323,2,89,2,0,0,0,,,,,,,549.585633,562,1
1010858,89,200001,171,3,0,7122000,1135,0.5,2.717,17.223,Y,2.409,60.12741,-173.7693,QP2625,84,86,7.4,1,279,44,15,2,0.013643207,0.012072373,69323,1,142,2,,,,,54,,,,,2444.576681,,1
1010858,89,200001,171,3,0,7122000,1135,0.5,2.717,17.223,Y,2.409,60.12741,-173.7693,QP2625,84,86,7.4,1,279,44,15,2,0.013643207,0.012072373,69323,1,133,2,,,,,53,,,,,1994.556459,2062,1
1010859,89,200001,172,3,0,7122000,1407,0.42,2.307,16.593,Y,2.387,60.01076,-173.31301,P-25,71,73,7,0.3,274,44,15,1,0.011160677,0.010250631,69323,1,75,2,,,,,,,,,,336.3685028,,1
1010859,89,200001,172,3,0,7122000,1407,0.42,2.307,16.593,Y,2.387,60.01076,-173.31301,P-25,71,73,7,0.3,274,44,15,1,0.011160677,0.010250631,69323,1,85,3,,,,,,,,,,496.2644523,,1
1010860,89,200001,173,3,0,7122000,1642,0.51,2.842,17.603,Y,2.314,60.00135,-173.94836,P-26,94,96,7,1.3,320,44,15,1,0.014585751,0.012627782,69323,,,,,,,,,,,,,,,
1010861,89,200001,174,3,0,7122000,1854,0.51,2.829,17.732,Y,2.258,59.8335,-173.5812,PO2625,92,94,7.9,1.2,320,44,15,2,0.014625432,0.012570019,69323,1,122,3,,,,,44,,,,,1525.293277,1692,1
1010861,89,200001,174,3,0,7122000,1854,0.51,2.829,17.732,Y,2.258,59.8335,-173.5812,PO2625,92,94,7.9,1.2,320,44,15,2,0.014625432,0.012570019,69323,1,131,3,,,,,50,,,,,1902.830752,,1
1010861,89,200001,174,3,0,7122000,1854,0.51,2.829,17.732,Y,2.258,59.8335,-173.5812,PO2625,92,94,7.9,1.2,320,44,15,2,0.014625432,0.012570019,69323,1,120,2,,,,,39,,,,,1448.933185,1406,1
1010862,89,200001,175,3,0,7132000,638,0.5,2.753,17.346,Y,2.263,59.66581,-173.2391,O-25,92,94,8.3,1.4,320,44,15,2,0.013922704,0.012232331,69323,1,142,2,,,,,,,,,,2444.576681,,1
1010863,89,200001,176,3,0,7132000,909,0.48,2.746,17.286,Y,2.269,59.66799,-173.8689,O-26,101,103,8.7,1.9,320,44,15,1,0.013839267,0.012201228,69323,1,134,3,,,,,54,,,,,2041.523616,1922,1
1010864,89,200001,177,3,0,7132000,1129,0.49,2.634,17.462,Y,2.384,59.49799,-173.50486,ON2625,99,101,8.4,1.9,320,44,15,1,0.01340997,0.011703581,69323,1,140,4,,,,,55,,,,,2339.174453,,1
1010864,89,200001,177,3,0,7132000,1129,0.49,2.634,17.462,Y,2.384,59.49799,-173.50486,ON2625,99,101,8.4,1.9,320,44,15,1,0.01340997,0.011703581,69323,1,103,3,,,,,37,,,,,901.3781008,944,1
1010865,89,200001,178,3,0,7132000,1328,0.53,2.842,17.836,Y,2.356,59.33439,-173.8009,N-26,106,108,9.2,2.1,366,44,15,2,0.014778814,0.012627782,69323,,,,,,,,,,,,,,,
1010866,89,200001,179,3,0,7132000,1622,0.33,1.767,17.091,Y,2.256,59.33401,-173.15611,N-25,97,99,9.2,2,320,44,15,2,0.008804852,0.007851263,69323,,,,,,,,,,,,,,,
1010814,89,200001,180,3,0,7132000,1850,0.51,2.799,17.409,Y,2.224,58.99902,-173.08385,M-25,104,106,9,2.2,366,44,15,2,0.014206751,0.012436721,69323,,,,,,,,,,,,,,,
1010885,89,200001,202,3,0,7182000,1221,0.52,2.878,17.695,N,1.984,58.98778,-174.3686,M-27,124,126,9.5,2.5,411,44,15,2,0.014847707,0.01278774,69323,,,,,,,,,,,,,,,
1010886,89,200001,203,3,0,7182000,1512,0.52,2.81,17.501,N,1.95,58.99707,-173.71466,M-26,114,116,9.7,2.5,366,44,15,1,0.014337955,0.012485597,69323,,,,,,,,,,,,,,,
1063063,88,200101,135,3,0,7032001,1104,0.52,2.838,18.95,Y,2.242,60.98797,-171.5006,S-22,59,61,4.2,-1.2,229,44,15,1,0.015679768,0.012610009,69323,,,,,,,,,,,,,,,
1063064,88,200101,136,3,0,7032001,1558,0.51,2.816,18.603,Y,2.172,60.69094,-171.4745,R-22,62,64,4.6,-0.6,229,44,15,1,0.015273328,0.012512257,69323,,,,,,,,,,,,,,,
1063065,88,200101,137,3,0,7032001,2011,0.5,2.808,18.37,Y,2.201,60.35582,-171.31765,Q-22,65,67,5.4,0.3,229,44,15,2,0.015039185,0.012476711,69323,,,,,,,,,,,,,,,
1063066,88,200101,138,3,0,7042001,639,0.5,2.727,16.153,Y,2.493,60.01252,-171.33376,P-22,68,70,5.5,0.7,229,44,15,2,0.012842701,0.012116806,69323,,,,,,,,,,,,,,,
1063067,88,200101,139,3,0,7042001,932,0.52,2.71,16.76,Y,2.274,59.66967,-171.2358,O-22,71,73,5.2,0.9,274,44,15,2,0.013242237,0.01204127,69323,,,,,,,,,,,,,,,
1063074,88,200101,140,3,0,7042001,1204,0.51,2.871,16.752,Y,2.288,59.33072,-171.1826,N-22,74,76,5.4,1.1,274,44,15,2,0.014022256,0.012756637,69323,,,,,,,,,,,,,,,
1063088,88,200101,158,3,0,7102001,914,0.5,2.816,17.152,Y,2.154,58.99868,-172.43665,M-24,97,99,6.7,1.7,320,44,15,2,0.014082036,0.012512257,69323,,,,,,,,,,,,,,,
1063089,88,200101,159,3,0,7102001,1142,0.51,2.876,17.244,Y,2.487,59.33328,-172.49755,N-24,86,88,6.2,1.5,320,44,15,1,0.014459222,0.012778853,69323,,,,,,,,,,,,,,,
1063090,88,200101,160,3,0,7102001,1347,0.5,2.758,17.325,Y,2.162,59.50411,-172.87576,ON2524,92,94,6.7,1.6,320,44,15,1,0.013931104,0.012254547,69323,1,134,2,,,,,58,,,,,2041.523616,,1
1063090,88,200101,160,3,0,7102001,1347,0.5,2.758,17.325,Y,2.162,59.50411,-172.87576,ON2524,92,94,6.7,1.6,320,44,15,1,0.013931104,0.012254547,69323,1,143,2,,,,,51,,,,,2498.465338,,1
1063090,88,200101,160,3,0,7102001,1347,0.5,2.758,17.325,Y,2.162,59.50411,-172.87576,ON2524,92,94,6.7,1.6,320,44,15,1,0.013931104,0.012254547,69323,1,145,4,,,,,,,,,,2608.648691,,1
1063090,88,200101,160,3,0,7102001,1347,0.5,2.758,17.325,Y,2.162,59.50411,-172.87576,ON2524,92,94,6.7,1.6,320,44,15,1,0.013931104,0.012254547,69323,1,145,3,,,,,61,,,,,2608.648691,,1
1063090,88,200101,160,3,0,7102001,1347,0.5,2.758,17.325,Y,2.162,59.50411,-172.87576,ON2524,92,94,6.7,1.6,320,44,15,1,0.013931104,0.012254547,69323,1,139,2,,,,,57,,,,,2287.648513,,1
1063091,88,200101,161,3,0,7102001,1546,0.5,2.803,16.872,Y,2.243,59.66702,-172.5637,O-24,82,84,6.7,1.3,274,44,15,2,0.013788204,0.012454494,69323,1,142,2,,,,,60,,,,,2444.576681,,1
1063091,88,200101,161,3,0,7102001,1546,0.5,2.803,16.872,Y,2.243,59.66702,-172.5637,O-24,82,84,6.7,1.3,274,44,15,2,0.013788204,0.012454494,69323,1,141,2,,,,,58,,,,,2391.481782,,1
1063091,88,200101,161,3,0,7102001,1546,0.5,2.803,16.872,Y,2.243,59.66702,-172.5637,O-24,82,84,6.7,1.3,274,44,15,2,0.013788204,0.012454494,69323,1,153,2,,,,,62,,,,,3082.372873,,1
1063091,88,200101,161,3,0,7102001,1546,0.5,2.803,16.872,Y,2.243,59.66702,-172.5637,O-24,82,84,6.7,1.3,274,44,15,2,0.013788204,0.012454494,69323,1,121,2,,,,,48,,,,,1486.780796,,1
1063092,88,200101,162,3,0,7102001,1752,0.51,2.899,16.811,Y,2.272,59.83148,-172.9097,PO2524,76,78,6.2,,274,44,15,2,0.014208878,0.012881049,69323,1,112,2,,,,,43,,,,,1169.359074,,1
1063092,88,200101,162,3,0,7102001,1752,0.51,2.899,16.811,Y,2.272,59.83148,-172.9097,PO2524,76,78,6.2,,274,44,15,2,0.014208878,0.012881049,69323,1,135,2,,,,,53,,,,,2089.235172,,1
1063092,88,200101,162,3,0,7102001,1752,0.51,2.899,16.811,Y,2.272,59.83148,-172.9097,PO2524,76,78,6.2,,274,44,15,2,0.014208878,0.012881049,69323,1,127,2,,,,,53,,,,,1728.041942,,1
1063092,88,200101,162,3,0,7102001,1752,0.51,2.899,16.811,Y,2.272,59.83148,-172.9097,PO2524,76,78,6.2,,274,44,15,2,0.014208878,0.012881049,69323,1,137,3,,,,,57,,,,,2186.916096,,1
1063092,88,200101,162,3,0,7102001,1752,0.51,2.899,16.811,Y,2.272,59.83148,-172.9097,PO2524,76,78,6.2,,274,44,15,2,0.014208878,0.012881049,69323,1,132,3,,,,,50,,,,,1948.327552,,1
1063092,88,200101,162,3,0,7102001,1752,0.51,2.899,16.811,Y,2.272,59.83148,-172.9097,PO2524,76,78,6.2,,274,44,15,2,0.014208878,0.012881049,69323,1,112,3,,,,,45,,,,,1169.359074,,1
1063092,88,200101,162,3,0,7102001,1752,0.51,2.899,16.811,Y,2.272,59.83148,-172.9097,PO2524,76,78,6.2,,274,44,15,2,0.014208878,0.012881049,69323,1,99,2,,,,,40,,,,,796.9986341,,1
1063092,88,200101,162,3,0,7102001,1752,0.51,2.899,16.811,Y,2.272,59.83148,-172.9097,PO2524,76,78,6.2,,274,44,15,2,0.014208878,0.012881049,69323,1,115,2,,,,,44,,,,,1269.455546,,1
1063092,88,200101,162,3,0,7102001,1752,0.51,2.899,16.811,Y,2.272,59.83148,-172.9097,PO2524,76,78,6.2,,274,44,15,2,0.014208878,0.012881049,69323,1,135,3,,,,,54,,,,,2089.235172,,1
1063092,88,200101,162,3,0,7102001,1752,0.51,2.899,16.811,Y,2.272,59.83148,-172.9097,PO2524,76,78,6.2,,274,44,15,2,0.014208878,0.012881049,69323,1,110,2,,,,,43,,,,,1105.689868,,1
1063092,88,200101,162,3,0,7102001,1752,0.51,2.899,16.811,Y,2.272,59.83148,-172.9097,PO2524,76,78,6.2,,274,44,15,2,0.014208878,0.012881049,69323,1,122,2,,,,,,,,,,1525.293277,,1
1063092,88,200101,162,3,0,7102001,1752,0.51,2.899,16.811,Y,2.272,59.83148,-172.9097,PO2524,76,78,6.2,,274,44,15,2,0.014208878,0.012881049,69323,1,104,2,,,,,42,,,,,928.8487342,,1
1063092,88,200101,162,3,0,7102001,1752,0.51,2.899,16.811,Y,2.272,59.83148,-172.9097,PO2524,76,78,6.2,,274,44,15,2,0.014208878,0.012881049,69323,1,114,2,,,,,,,,,,1235.46965,,1
1063092,88,200101,162,3,0,7102001,1752,0.51,2.899,16.811,Y,2.272,59.83148,-172.9097,PO2524,76,78,6.2,,274,44,15,2,0.014208878,0.012881049,69323,1,130,2,,,,,52,,,,,1858.059922,,1
1063092,88,200101,162,3,0,7102001,1752,0.51,2.899,16.811,Y,2.272,59.83148,-172.9097,PO2524,76,78,6.2,,274,44,15,2,0.014208878,0.012881049,69323,1,132,2,,,,,56,,,,,1948.327552,,1
1063093,88,200101,163,3,0,7112001,639,0.49,2.666,16.024,Y,3.177,60.00113,-172.63165,P-24,65,68,5.3,0.3,229,44,15,2,0.012455154,0.011845766,69323,1,131,2,,,,,40,,,,,1902.830752,,1
1063094,88,200101,164,3,0,7112001,857,0.51,2.88,16.344,Y,3.137,60.1871,-173.03075,QP2524,58,61,5.6,1.3,229,44,15,2,0.013723626,0.012796626,69323,2,82,2,0,0,0,,,,,,,456.3284027,,1
1063094,88,200101,164,3,0,7112001,857,0.51,2.88,16.344,Y,3.137,60.1871,-173.03075,QP2524,58,61,5.6,1.3,229,44,15,2,0.013723626,0.012796626,69323,2,79,2,0,0,0,,,,,,,419.3083908,,1
1063094,88,200101,164,3,0,7112001,857,0.51,2.88,16.344,Y,3.137,60.1871,-173.03075,QP2524,58,61,5.6,1.3,229,44,15,2,0.013723626,0.012796626,69323,2,71,2,0,0,0,,,,,,,329.0610715,,1
1063094,88,200101,164,3,0,7112001,857,0.51,2.88,16.344,Y,3.137,60.1871,-173.03075,QP2524,58,61,5.6,1.3,229,44,15,2,0.013723626,0.012796626,69323,2,73,2,0,0,0,,,,,,,350.4797646,,1
1063094,88,200101,164,3,0,7112001,857,0.51,2.88,16.344,Y,3.137,60.1871,-173.03075,QP2524,58,61,5.6,1.3,229,44,15,2,0.013723626,0.012796626,69323,2,77,2,0,0,0,,,,,,,395.5979224,,1
1063094,88,200101,164,3,0,7112001,857,0.51,2.88,16.344,Y,3.137,60.1871,-173.03075,QP2524,58,61,5.6,1.3,229,44,15,2,0.013723626,0.012796626,69323,1,99,2,,,,,37,,,,,796.9986341,,1
1063094,88,200101,164,3,0,7112001,857,0.51,2.88,16.344,Y,3.137,60.1871,-173.03075,QP2524,58,61,5.6,1.3,229,44,15,2,0.013723626,0.012796626,69323,1,86,2,,,,,29,,,,,514.6311333,,1
1063094,88,200101,164,3,0,7112001,857,0.51,2.88,16.344,Y,3.137,60.1871,-173.03075,QP2524,58,61,5.6,1.3,229,44,15,2,0.013723626,0.012796626,69323,1,84,2,,,,,31,,,,,478.3474852,,1
1063094,88,200101,164,3,0,7112001,857,0.51,2.88,16.344,Y,3.137,60.1871,-173.03075,QP2524,58,61,5.6,1.3,229,44,15,2,0.013723626,0.012796626,69323,1,80,2,,,,,30,,,,,411.059789,,1
1063094,88,200101,164,3,0,7112001,857,0.51,2.88,16.344,Y,3.137,60.1871,-173.03075,QP2524,58,61,5.6,1.3,229,44,15,2,0.013723626,0.012796626,69323,1,87,2,,,,,33,,,,,533.4533897,,1
1063094,88,200101,164,3,0,7112001,857,0.51,2.88,16.344,Y,3.137,60.1871,-173.03075,QP2524,58,61,5.6,1.3,229,44,15,2,0.013723626,0.012796626,69323,1,113,2,,,,,,,,,,1202.106173,,1
1063094,88,200101,164,3,0,7112001,857,0.51,2.88,16.344,Y,3.137,60.1871,-173.03075,QP2524,58,61,5.6,1.3,229,44,15,2,0.013723626,0.012796626,69323,1,97,2,,,,,,,,,,748.0272264,,1
1063094,88,200101,164,3,0,7112001,857,0.51,2.88,16.344,Y,3.137,60.1871,-173.03075,QP2524,58,61,5.6,1.3,229,44,15,2,0.013723626,0.012796626,69323,1,86,2,,,,,32,,,,,514.6311333,,1
1063094,88,200101,164,3,0,7112001,857,0.51,2.88,16.344,Y,3.137,60.1871,-173.03075,QP2524,58,61,5.6,1.3,229,44,15,2,0.013723626,0.012796626,69323,1,106,2,,,,,41,,,,,985.4827775,,1
1063094,88,200101,164,3,0,7112001,857,0.51,2.88,16.344,Y,3.137,60.1871,-173.03075,QP2524,58,61,5.6,1.3,229,44,15,2,0.013723626,0.012796626,69323,1,87,2,,,,,35,,,,,533.4533897,,1
1063094,88,200101,164,3,0,7112001,857,0.51,2.88,16.344,Y,3.137,60.1871,-173.03075,QP2524,58,61,5.6,1.3,229,44,15,2,0.013723626,0.012796626,69323,1,95,2,,,,,33,,,,,701.1378929,,1
1063094,88,200101,164,3,0,7112001,857,0.51,2.88,16.344,Y,3.137,60.1871,-173.03075,QP2524,58,61,5.6,1.3,229,44,15,2,0.013723626,0.012796626,69323,1,89,2,,,,,33,,,,,572.4881102,,1
1063094,88,200101,164,3,0,7112001,857,0.51,2.88,16.344,Y,3.137,60.1871,-173.03075,QP2524,58,61,5.6,1.3,229,44,15,2,0.013723626,0.012796626,69323,1,130,2,,,,,,,,,,1858.059922,,1
1063094,88,200101,164,3,0,7112001,857,0.51,2.88,16.344,Y,3.137,60.1871,-173.03075,QP2524,58,61,5.6,1.3,229,44,15,2,0.013723626,0.012796626,69323,1,101,2,,,,,35,,,,,848.0996974,,1
1063094,88,200101,164,3,0,7112001,857,0.51,2.88,16.344,Y,3.137,60.1871,-173.03075,QP2524,58,61,5.6,1.3,229,44,15,2,0.013723626,0.012796626,69323,1,79,2,,,,,,,,,,395.3037324,,1
1063094,88,200101,164,3,0,7112001,857,0.51,2.88,16.344,Y,3.137,60.1871,-173.03075,QP2524,58,61,5.6,1.3,229,44,15,2,0.013723626,0.012796626,69323,1,86,2,,,,,31,,,,,514.6311333,,1
1063094,88,200101,164,3,0,7112001,857,0.51,2.88,16.344,Y,3.137,60.1871,-173.03075,QP2524,58,61,5.6,1.3,229,44,15,2,0.013723626,0.012796626,69323,1,91,2,,,,,33,,,,,613.4156496,,1
1063094,88,200101,164,3,0,7112001,857,0.51,2.88,16.344,Y,3.137,60.1871,-173.03075,QP2524,58,61,5.6,1.3,229,44,15,2,0.013723626,0.012796626,69323,1,73,2,,,,,,,,,,309.2731719,,1
1063094,88,200101,164,3,0,7112001,857,0.51,2.88,16.344,Y,3.137,60.1871,-173.03075,QP2524,58,61,5.6,1.3,229,44,15,2,0.013723626,0.012796626,69323,1,87,2,,,,,,,,,,533.4533897,,1
1063094,88,200101,164,3,0,7112001,857,0.51,2.88,16.344,Y,3.137,60.1871,-173.03075,QP2524,58,61,5.6,1.3,229,44,15,2,0.013723626,0.012796626,69323,1,123,2,,,,,48,,,,,1564.476714,,1
1063094,88,200101,164,3,0,7112001,857,0.51,2.88,16.344,Y,3.137,60.1871,-173.03075,QP2524,58,61,5.6,1.3,229,44,15,2,0.013723626,0.012796626,69323,1,78,2,,,,,25,,,,,379.9623794,,1
1063094,88,200101,164,3,0,7112001,857,0.51,2.88,16.344,Y,3.137,60.1871,-173.03075,QP2524,58,61,5.6,1.3,229,44,15,2,0.013723626,0.012796626,69323,1,71,2,,,,,26,,,,,283.6977591,,1
1063094,88,200101,164,3,0,7112001,857,0.51,2.88,16.344,Y,3.137,60.1871,-173.03075,QP2524,58,61,5.6,1.3,229,44,15,2,0.013723626,0.012796626,69323,2,78,2,0,0,0,,,,,,,407.356644,,1
1063094,88,200101,164,3,0,7112001,857,0.51,2.88,16.344,Y,3.137,60.1871,-173.03075,QP2524,58,61,5.6,1.3,229,44,15,2,0.013723626,0.012796626,69323,2,88,2,0,0,0,,,,,,,535.6680231,,1
1063094,88,200101,164,3,0,7112001,857,0.51,2.88,16.344,Y,3.137,60.1871,-173.03075,QP2524,58,61,5.6,1.3,229,44,15,2,0.013723626,0.012796626,69323,2,81,2,0,0,0,,,,,,,443.7936142,,1
1063094,88,200101,164,3,0,7112001,857,0.51,2.88,16.344,Y,3.137,60.1871,-173.03075,QP2524,58,61,5.6,1.3,229,44,15,2,0.013723626,0.012796626,69323,1,130,3,,,,,52,,,,,1858.059922,,1
1063094,88,200101,164,3,0,7112001,857,0.51,2.88,16.344,Y,3.137,60.1871,-173.03075,QP2524,58,61,5.6,1.3,229,44,15,2,0.013723626,0.012796626,69323,2,73,2,0,0,0,,,,,,,350.4797646,,1
1063094,88,200101,164,3,0,7112001,857,0.51,2.88,16.344,Y,3.137,60.1871,-173.03075,QP2524,58,61,5.6,1.3,229,44,15,2,0.013723626,0.012796626,69323,2,76,2,0,0,0,,,,,,,384.0315547,,1
1063094,88,200101,164,3,0,7112001,857,0.51,2.88,16.344,Y,3.137,60.1871,-173.03075,QP2524,58,61,5.6,1.3,229,44,15,2,0.013723626,0.012796626,69323,2,84,2,0,0,0,,,,,,,481.985569,,1
1063094,88,200101,164,3,0,7112001,857,0.51,2.88,16.344,Y,3.137,60.1871,-173.03075,QP2524,58,61,5.6,1.3,229,44,15,2,0.013723626,0.012796626,69323,2,76,2,0,0,0,,,,,,,384.0315547,,1
1063094,88,200101,164,3,0,7112001,857,0.51,2.88,16.344,Y,3.137,60.1871,-173.03075,QP2524,58,61,5.6,1.3,229,44,15,2,0.013723626,0.012796626,69323,2,80,2,0,0,0,,,,,,,431.4538279,,1
1063094,88,200101,164,3,0,7112001,857,0.51,2.88,16.344,Y,3.137,60.1871,-173.03075,QP2524,58,61,5.6,1.3,229,44,15,2,0.013723626,0.012796626,69323,2,75,2,0,0,0,,,,,,,372.6568631,,1
